date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:02:50	11346/11346	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202020%2019:41:15%20GMT	https://forums.gauntlet-rpg.com/t/rolistes-connection-sonja-conan-versus-the-ninjas/5855	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/rolistes-connection-sonja-conan-versus-the-ninjas/5855.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:51	15050/15050	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2023:06:45%20GMT	https://forums.gauntlet-rpg.com/t/gauntlet-comics-hit-the-streets-defend-the-block/5703	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/gauntlet-comics-hit-the-streets-defend-the-block/5703.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:52	15703/15703	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Sep%202020%2021:52:05%20GMT	https://forums.gauntlet-rpg.com/t/shattered-city-oct-nov/5840	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/shattered-city-oct-nov/5840.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:53	13342/13342	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:54:46%20GMT	https://forums.gauntlet-rpg.com/t/el-amor-sin-nombre-the-love-with-no-name/5831	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/el-amor-sin-nombre-the-love-with-no-name/5831.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:54	10852/10852	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2000:18:41%20GMT	https://forums.gauntlet-rpg.com/t/checkpoint-midnight-uneasy-allies-quarterly-sessions-5-8/5820	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/checkpoint-midnight-uneasy-allies-quarterly-sessions-5-8/5820.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:55	10040/10040	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2017:50:43%20GMT	https://forums.gauntlet-rpg.com/t/alice-is-missing/5816	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/alice-is-missing/5816.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:56	13196/13196	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2017:21:05%20GMT	https://forums.gauntlet-rpg.com/t/ultraviolet-grasslands-season-8-strange-geometries/5814	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/ultraviolet-grasslands-season-8-strange-geometries/5814.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:57	12028/12028	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Sep%202020%2002:03:02%20GMT	https://forums.gauntlet-rpg.com/t/welcome-to-hell-brimstone-pro-wrestling-world-wide-wrestling-1e/5812	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/welcome-to-hell-brimstone-pro-wrestling-world-wide-wrestling-1e/5812.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:58	13076/13076	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Sep%202020%2000:45:35%20GMT	https://forums.gauntlet-rpg.com/t/playtest-blood-ties-welcome-home/5811	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/playtest-blood-ties-welcome-home/5811.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:02:59	12897/12897	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Sep%202020%2019:57:38%20GMT	https://forums.gauntlet-rpg.com/t/sws-republic-rifles/5804	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/sws-republic-rifles/5804.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:03:00	16632/16632	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Aug%202020%2017:26:02%20GMT	https://forums.gauntlet-rpg.com/t/voidheart-symphony/5792	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/voidheart-symphony/5792.html	(from https://forums.gauntlet-rpg.com/c/gauntlet-calendar/6?page=21)
09:03:01	3779/3779	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:00%20GMT	https://forums.gauntlet-rpg.com/t/camp-pursuivant-trophy-dark/6087.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/camp-pursuivant-trophy-dark/6087.rss	(from https://forums.gauntlet-rpg.com/t/camp-pursuivant-trophy-dark/6087)
09:03:02	8305/8305	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:01%20GMT	https://forums.gauntlet-rpg.com/t/camp-capybara-cthulhu-dark-the-darkening-of-macquarie-harbour-one-shot/6086.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/camp-capybara-cthulhu-dark-the-darkening-of-macquarie-harbour-one-shot/6086.rss	(from https://forums.gauntlet-rpg.com/t/camp-capybara-cthulhu-dark-the-darkening-of-macquarie-harbour-one-shot/6086)
09:03:03	5322/5322	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:02%20GMT	https://forums.gauntlet-rpg.com/t/camp-capybara-thousand-thousand-islands-quest-one-shot/6082.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/camp-capybara-thousand-thousand-islands-quest-one-shot/6082.rss	(from https://forums.gauntlet-rpg.com/t/camp-capybara-thousand-thousand-islands-quest-one-shot/6082)
09:03:04	3081/3081	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:03%20GMT	https://forums.gauntlet-rpg.com/t/slugblaster-one-shot-for-gauntlet-camp-pursuivant/6084.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/slugblaster-one-shot-for-gauntlet-camp-pursuivant/6084.rss	(from https://forums.gauntlet-rpg.com/t/slugblaster-one-shot-for-gauntlet-camp-pursuivant/6084)
09:03:05	11680/11680	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:04%20GMT	https://forums.gauntlet-rpg.com/t/sws-hyperspaced6-saturdays-in-january/6062.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/sws-hyperspaced6-saturdays-in-january/6062.rss	(from https://forums.gauntlet-rpg.com/t/sws-hyperspaced6-saturdays-in-january/6062)
09:03:06	5749/5749	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:05%20GMT	https://forums.gauntlet-rpg.com/t/camp-ochre-jelly-ashen-stars-rogues-galaxy-a-galaxy-to-burn-one-shot/6059.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/camp-ochre-jelly-ashen-stars-rogues-galaxy-a-galaxy-to-burn-one-shot/6059.rss	(from https://forums.gauntlet-rpg.com/t/camp-ochre-jelly-ashen-stars-rogues-galaxy-a-galaxy-to-burn-one-shot/6059)
09:03:07	7522/7522	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:06%20GMT	https://forums.gauntlet-rpg.com/t/camp-ochre-jelly-night-witches-pashkovskaya-nocturne-one-shot/6058.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/camp-ochre-jelly-night-witches-pashkovskaya-nocturne-one-shot/6058.rss	(from https://forums.gauntlet-rpg.com/t/camp-ochre-jelly-night-witches-pashkovskaya-nocturne-one-shot/6058)
09:03:08	7538/7538	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:07%20GMT	https://forums.gauntlet-rpg.com/t/motw-happiest-haunt-on-earth-camp-ochre-jelly-one-shot/6057.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/motw-happiest-haunt-on-earth-camp-ochre-jelly-one-shot/6057.rss	(from https://forums.gauntlet-rpg.com/t/motw-happiest-haunt-on-earth-camp-ochre-jelly-one-shot/6057)
09:03:09	10409/10409	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:08%20GMT	https://forums.gauntlet-rpg.com/t/gauntlet-comics-escape-from-dino-island-lake-of-the-lost/5828.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/gauntlet-comics-escape-from-dino-island-lake-of-the-lost/5828.rss	(from https://forums.gauntlet-rpg.com/t/gauntlet-comics-escape-from-dino-island-lake-of-the-lost/5828)
09:03:10	6771/6771	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:09%20GMT	https://forums.gauntlet-rpg.com/t/yokai-hunters-society-one-shot/6022.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/yokai-hunters-society-one-shot/6022.rss	(from https://forums.gauntlet-rpg.com/t/yokai-hunters-society-one-shot/6022)
09:03:11	17274/17274	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:10%20GMT	https://forums.gauntlet-rpg.com/t/fate-of-cthulhu-the-rise-of-nyarlathotep/5668.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/fate-of-cthulhu-the-rise-of-nyarlathotep/5668.rss	(from https://forums.gauntlet-rpg.com/t/fate-of-cthulhu-the-rise-of-nyarlathotep/5668)
09:03:12	11924/11924	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:11%20GMT	https://forums.gauntlet-rpg.com/t/pasion-de-las-pasiones-una-noche-de-invierno-en-la-ciudad-de-cristal/6019.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/pasion-de-las-pasiones-una-noche-de-invierno-en-la-ciudad-de-cristal/6019.rss	(from https://forums.gauntlet-rpg.com/t/pasion-de-las-pasiones-una-noche-de-invierno-en-la-ciudad-de-cristal/6019)
09:03:13	11914/11914	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:12%20GMT	https://forums.gauntlet-rpg.com/t/impulse-drive-the-expanse/5787.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/impulse-drive-the-expanse/5787.rss	(from https://forums.gauntlet-rpg.com/t/impulse-drive-the-expanse/5787)
09:03:14	11771/11771	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:13%20GMT	https://forums.gauntlet-rpg.com/t/the-pack-play-test-pets-in-the-post-apocalypse-december-2020/6010.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/the-pack-play-test-pets-in-the-post-apocalypse-december-2020/6010.rss	(from https://forums.gauntlet-rpg.com/t/the-pack-play-test-pets-in-the-post-apocalypse-december-2020/6010)
09:03:15	11520/11520	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:14%20GMT	https://forums.gauntlet-rpg.com/t/team-up-play-test-a-game-of-unlikely-superpowered-partnerships-december-2020/6009.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/team-up-play-test-a-game-of-unlikely-superpowered-partnerships-december-2020/6009.rss	(from https://forums.gauntlet-rpg.com/t/team-up-play-test-a-game-of-unlikely-superpowered-partnerships-december-2020/6009)
09:03:16	5011/5011	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:15%20GMT	https://forums.gauntlet-rpg.com/t/escape-from-dino-island/6007.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/escape-from-dino-island/6007.rss	(from https://forums.gauntlet-rpg.com/t/escape-from-dino-island/6007)
09:03:17	11217/11217	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:16%20GMT	https://forums.gauntlet-rpg.com/t/new-players-only-hearts-of-wulin-a-paradise-of-dragons/5998.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/new-players-only-hearts-of-wulin-a-paradise-of-dragons/5998.rss	(from https://forums.gauntlet-rpg.com/t/new-players-only-hearts-of-wulin-a-paradise-of-dragons/5998)
09:03:18	10610/10610	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:17%20GMT	https://forums.gauntlet-rpg.com/t/7th-sea-d6-on-the-high-seas/5997.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/7th-sea-d6-on-the-high-seas/5997.rss	(from https://forums.gauntlet-rpg.com/t/7th-sea-d6-on-the-high-seas/5997)
09:03:19	3932/3932	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:18%20GMT	https://forums.gauntlet-rpg.com/t/trophy-gold-hesters-mill/5988.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/trophy-gold-hesters-mill/5988.rss	(from https://forums.gauntlet-rpg.com/t/trophy-gold-hesters-mill/5988)
09:03:20	2475/2475	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:19%20GMT	https://forums.gauntlet-rpg.com/t/gcon-projekt-dark-prometheus-moscow-1942/5985.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/gcon-projekt-dark-prometheus-moscow-1942/5985.rss	(from https://forums.gauntlet-rpg.com/t/gcon-projekt-dark-prometheus-moscow-1942/5985)
09:03:21	8239/8239	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:20%20GMT	https://forums.gauntlet-rpg.com/t/ultraviolet-grasslands-silver-machine/5984.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/ultraviolet-grasslands-silver-machine/5984.rss	(from https://forums.gauntlet-rpg.com/t/ultraviolet-grasslands-silver-machine/5984)
09:03:22	2488/2488	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:21%20GMT	https://forums.gauntlet-rpg.com/t/gcon-eotenweard-the-abbey/5983.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/gcon-eotenweard-the-abbey/5983.rss	(from https://forums.gauntlet-rpg.com/t/gcon-eotenweard-the-abbey/5983)
09:03:23	9561/9561	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:22%20GMT	https://forums.gauntlet-rpg.com/t/pasion-de-las-pasiones-oro-y-ellos-que-matan-por-eso/5966.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/pasion-de-las-pasiones-oro-y-ellos-que-matan-por-eso/5966.rss	(from https://forums.gauntlet-rpg.com/t/pasion-de-las-pasiones-oro-y-ellos-que-matan-por-eso/5966)
09:03:24	12314/12314	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:23%20GMT	https://forums.gauntlet-rpg.com/t/brinkwood-legacy/5961.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/brinkwood-legacy/5961.rss	(from https://forums.gauntlet-rpg.com/t/brinkwood-legacy/5961)
09:03:25	6758/6758	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:24%20GMT	https://forums.gauntlet-rpg.com/t/academy-of-the-blade-nov/5955.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/academy-of-the-blade-nov/5955.rss	(from https://forums.gauntlet-rpg.com/t/academy-of-the-blade-nov/5955)
09:03:26	5059/5059	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:25%20GMT	https://forums.gauntlet-rpg.com/t/lady-blackbird/5952.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/lady-blackbird/5952.rss	(from https://forums.gauntlet-rpg.com/t/lady-blackbird/5952)
09:03:27	2471/2471	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:26%20GMT	https://forums.gauntlet-rpg.com/t/season-of-dreams-pbta-2-shot/5857.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/season-of-dreams-pbta-2-shot/5857.rss	(from https://forums.gauntlet-rpg.com/t/season-of-dreams-pbta-2-shot/5857)
09:03:27	1194/1194	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Nov%202019%2023:20:07%20GMT	https://forums.gauntlet-rpg.com/images/emoji/twitter/fox_face.png?v=9	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/images/emoji/twitter/fox_facec164.png	(from https://forums.gauntlet-rpg.com/t/season-of-dreams-pbta-2-shot/5857)
09:03:29	24755/24755	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Nov%202020%2013:27:42%20GMT	https://forums.gauntlet-rpg.com/t/season-of-dreams-playtest-series/5851/4	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/season-of-dreams-playtest-series/5851/4.html	(from https://forums.gauntlet-rpg.com/t/season-of-dreams-pbta-2-shot/5857)
09:03:30	7013/7013	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:29%20GMT	https://forums.gauntlet-rpg.com/t/dcc-weird-sci-fi/1045.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/dcc-weird-sci-fi/1045.rss	(from https://forums.gauntlet-rpg.com/t/dcc-weird-sci-fi/1045)
09:03:30	146/146	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Aug%202023%2006:03:30%20GMT	https://forums.gauntlet-rpg.com/uploads/default/original/1X/9d41d849b432fccfe40db48b757f39d99d7d6906.jpeg	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/uploads/default/original/1X/9d41d849b432fccfe40db48b757f39d99d7d6906.jpeg	(from https://forums.gauntlet-rpg.com/t/dcc-weird-sci-fi/1045)
09:03:32	39958/39958	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:31%20GMT	https://forums.gauntlet-rpg.com/t/what-to-run-for-friends-who-want-to-learn-how-to-play-d-d/352.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/what-to-run-for-friends-who-want-to-learn-how-to-play-d-d/352.rss	(from https://forums.gauntlet-rpg.com/t/what-to-run-for-friends-who-want-to-learn-how-to-play-d-d/352)
09:03:33	49670/49670	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Mar%202019%2019:51:21%20GMT	https://forums.gauntlet-rpg.com/t/what-to-run-for-friends-who-want-to-learn-how-to-play-d-d/352?page=2	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/what-to-run-for-friends-who-want-to-learn-how-to-play-d-d/3524658.html	(from https://forums.gauntlet-rpg.com/t/what-to-run-for-friends-who-want-to-learn-how-to-play-d-d/352)
09:03:34	3971/3971	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:33%20GMT	https://forums.gauntlet-rpg.com/t/what-is-emberwind/1025.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/what-is-emberwind/1025.rss	(from https://forums.gauntlet-rpg.com/t/what-is-emberwind/1025)
09:03:35	9064/9064	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:34%20GMT	https://forums.gauntlet-rpg.com/t/dungeon-world-hex-crawl/940.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/dungeon-world-hex-crawl/940.rss	(from https://forums.gauntlet-rpg.com/t/dungeon-world-hex-crawl/940)
09:03:35	877/877	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Nov%202019%2023:20:07%20GMT	https://forums.gauntlet-rpg.com/images/emoji/twitter/confounded.png?v=6	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/images/emoji/twitter/confounded1bce.png	(from https://forums.gauntlet-rpg.com/t/dungeon-world-hex-crawl/940)
09:03:37	32351/32351	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:36%20GMT	https://forums.gauntlet-rpg.com/t/recommendations-solo-rpgs-with-a-writing-component/351.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/recommendations-solo-rpgs-with-a-writing-component/351.rss	(from https://forums.gauntlet-rpg.com/t/recommendations-solo-rpgs-with-a-writing-component/351)
09:03:38	25490/25490	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Aug%202019%2000:45:04%20GMT	https://forums.gauntlet-rpg.com/t/recommendations-solo-rpgs-with-a-writing-component/351?page=2	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/recommendations-solo-rpgs-with-a-writing-component/3514658.html	(from https://forums.gauntlet-rpg.com/t/recommendations-solo-rpgs-with-a-writing-component/351)
09:03:39	31068/31068	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:38%20GMT	https://forums.gauntlet-rpg.com/t/almost-like-the-character-is-possessing-you/715.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/almost-like-the-character-is-possessing-you/715.rss	(from https://forums.gauntlet-rpg.com/t/almost-like-the-character-is-possessing-you/715)
09:03:39	904/904	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%201990%2000:00:00%20GMT	https://forums.gauntlet-rpg.com/letter_avatar_proxy/v3/letter/o/c77e96/40.png	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/letter_avatar_proxy/v3/letter/o/c77e96/40.png	(from https://forums.gauntlet-rpg.com/t/almost-like-the-character-is-possessing-you/715)
09:03:41	17164/17164	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:40%20GMT	https://forums.gauntlet-rpg.com/t/teaching-guides/461.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/teaching-guides/461.rss	(from https://forums.gauntlet-rpg.com/t/teaching-guides/461)
09:03:42	3132/3132	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:41%20GMT	https://forums.gauntlet-rpg.com/t/adventures-suitable-for-earthdawn/866.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/adventures-suitable-for-earthdawn/866.rss	(from https://forums.gauntlet-rpg.com/t/adventures-suitable-for-earthdawn/866)
09:03:43	7124/7124	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:42%20GMT	https://forums.gauntlet-rpg.com/t/how-to-run-wet-hot-american-summer-rpg/717.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/how-to-run-wet-hot-american-summer-rpg/717.rss	(from https://forums.gauntlet-rpg.com/t/how-to-run-wet-hot-american-summer-rpg/717)
09:03:44	6917/6917	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:43%20GMT	https://forums.gauntlet-rpg.com/t/osr-recommends-gms-day-sale-on-dtrpg/339.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/osr-recommends-gms-day-sale-on-dtrpg/339.rss	(from https://forums.gauntlet-rpg.com/t/osr-recommends-gms-day-sale-on-dtrpg/339)
09:03:45	3850/3850	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:44%20GMT	https://forums.gauntlet-rpg.com/t/favorite-starter-for-cheat-your-own-adventure/364.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/favorite-starter-for-cheat-your-own-adventure/364.rss	(from https://forums.gauntlet-rpg.com/t/favorite-starter-for-cheat-your-own-adventure/364)
09:03:46	7915/7915	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:45%20GMT	https://forums.gauntlet-rpg.com/t/module-running-advice/120.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/module-running-advice/120.rss	(from https://forums.gauntlet-rpg.com/t/module-running-advice/120)
09:03:47	9783/9783	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:46%20GMT	https://forums.gauntlet-rpg.com/t/gms-day-sale-on-drivethru/262.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/gms-day-sale-on-drivethru/262.rss	(from https://forums.gauntlet-rpg.com/t/gms-day-sale-on-drivethru/262)
09:03:47	880/880	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Nov%202019%2023:20:07%20GMT	https://forums.gauntlet-rpg.com/images/emoji/twitter/money_with_wings.png?v=9	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/images/emoji/twitter/money_with_wingsc164.png	(from https://forums.gauntlet-rpg.com/t/gms-day-sale-on-drivethru/262)
09:03:49	3775/3775	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:48%20GMT	https://forums.gauntlet-rpg.com/t/bluebeards-bride-book-of-mirrors/134.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/bluebeards-bride-book-of-mirrors/134.rss	(from https://forums.gauntlet-rpg.com/t/bluebeards-bride-book-of-mirrors/134)
09:03:50	14220/14220	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:49%20GMT	https://forums.gauntlet-rpg.com/t/the-legend-of-zelda-adventure-system/84.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/the-legend-of-zelda-adventure-system/84.rss	(from https://forums.gauntlet-rpg.com/t/the-legend-of-zelda-adventure-system/84)
09:03:51	5490/5490	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2001%20Aug%202023%2006:03:50%20GMT	https://forums.gauntlet-rpg.com/t/last-saturday-we-play-tested-blood-in-the-arena-a-game-about-gladiators/63.rss	Documents/Projects/The%20Gauntlet%20Forums%20Archive/forums.gauntlet-rpg.com/t/last-saturday-we-play-tested-blood-in-the-arena-a-game-about-gladiators/63.rss	(from https://forums.gauntlet-rpg.com/t/last-saturday-we-play-tested-blood-in-the-arena-a-game-about-gladiators/63)
